"","ResponseId","d_sens_crit","criticism_d","d_sens_chall","challange_d","challenge_seeking","t1p1_correct","t1p2_correct","t1p3_correct","t1p4_correct","t1pp1_correct","t1pp2_correct","t1pp3_correct","t1tp1_correct","t1tp2_correct","t1tp3_correct","t1tp4_correct","t1tp5_correct","t1tp6_correct","t1tp7_correct","t1tp8_correct","set1_scoreraw","eiottime","perssec","eiottimetrans","perstrans","ewd","pers_wd","effort","persistence","resilience","perc_score","Q187","chall_ass_self_1","chall_ass_self_2","chall_ass_self_3","chall_ass_self_4","chall_ass_self_5","chall_word_ev_1","chall_word_ev_2","chall_word_ev_3","chall_word_ev_4","chall_word_ev_5","crit_ass_self_1","crit_ass_self_2","crit_ass_self_3","crit_ass_self_4","crit_ass_self_5","crit_word_ev_1","crit_word_ev_2","crit_word_ev_3","crit_word_ev_4","crit_word_ev_5","chall_word_us_ev_1","chall_word_us_ev_2","chall_word_us_ev_3","chall_word_us_ev_4","chall_word_us_ev_5","crit_word_us_ev_1","crit_word_us_ev_2","crit_word_us_ev_3","crit_word_us_ev_4","crit_word_us_ev_5","pre_ms","pre_ms_words_4","pre_ms_words_5","pre_ms_words_6","ms_words_ev_1","ms_words_ev_2","ms_words_ev_3","chall_gnat_feedback_1","chall_gnat_feedback_2","chall_gnat_feedback_3","chall_gnat_correct_1","chall_gnat_attention_1","crit_gnat_feedback_1","crit_gnat_feedback_2","crit_gnat_feedback_3","crit_gnat_correct_1","crit_gnat_attention_1","Q194","iq_1","iq_2","fms_1","fms_2","fms_3","fms_4","crms_1","crms_2","crms_3","crms_4","chms_1","chms_2","chms_3","chms_4","grit_1","grit_2","grit_3","grit_4","grit_5","grit_6","grit_7","grit_8","fsc_1","fsc_2","crsc_1","crsc_2","chsc","mcsd_1","mcsd_2","mcsd_3","mcsd_4","mcsd_5","mcsd_6","mcsd_7","mcsd_8","mcsd_9","mcsd_10","mcsd_11","mcsd_12","mcsd_13","intdel_1","intdel_2","intdel_3","intdel_4","intdel_5","intdel_6","intdel_7","intdel_8","intdel_9","intdel_10","intdel_11","intdel_12","intdel_13","intdel_14","intdel_15","intdel_16","intdel_17","intdel_18","iqms_avg","crms_avg","chms_avg","fms_avg","fsc_avg","crsc_avg","chall_ev_participant","crit_ev_participant","chall_ev_us","crit_ev_us","mcsd","grit_avg","pre_ms_ev","intuition_pid","deliberation_pid"
"161","R_dmPzyAlXrt3owZr",-1.14352514044343,0.129084729066089,-1.40957742539992,-0.250775608363139,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,3,187.659,182.062,13.6988685664182,13.4930352404491,13.6988685664182,13.4930352404491,0.458107089674535,0.461341762178343,1,2.91944885185288,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","növekedés","komfort-zóna","nehéz","fejlődés","megpróbáltatás",5,3,2,4,2,"konstruktív","véleménykifejtés","építő","pusztító","kommentár",4,3,4,1,3,3,2,2,2,2,2,2,2,2,2,"Hogyha személyesen szeretne találkozni, akkor ez azt jelenti, hogy olyan kritikája/korrektúrája van, amit nem lehet egy egyszerű e-mailben elintézni. Ez rossz előjel.","Kényelmetlen","Kíváncsi","Félelem",2,4,1,4,4,4,85,60,5,5,4,70,50,"Memorizálni a szavakat",5,5,2,2,3,2,3,2,3,2,4,4,4,4,4,4,3,3,3,4,2,3,4,3,4,3,0,0,0,1,0,0,1,0,1,0,1,0,0,1,4,4,4,4,4,4,2,4,4,4,2,3,1,2,2,2,4,1,5,2.5,4,2.25,3.5,3.5,3.2,3,2.2,2,0.384615384615385,3.25,2.33333333333333,2.33333333333333,3.77777777777778
"162","R_eP6oaFlx8YEkpK9",-0.0456639360541358,0.228090165167376,-0.216865388929683,-0.13125970705841,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,4,136.632,282.641,11.6889691589977,16.8119302877451,11.6889691589977,16.8119302877451,0.362919072777234,0.574818445690923,1,1.93773751846816,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","erőlködés","akarat","nehézség","eredmény","győzelem",1,5,2,4,5,"vélemény","rosszindulat","javítás","hiba","ellenőrzés",3,1,4,2,3,3,2,4,3,4,2,4,3,4,2,"Ha személyesen szeretne találkozni, akkor szerintem a dolgozatól magáról és a nagyobb hibákról szeretne velem beszélgetni, azokat mélyebben kifejteni, hogy ki tudjam javítani.","félelem","aggodalom","izgalom",1,1,3,NA,NA,NA,72,80,4,4,5,65,70,"Nem volt, egyszerűen próbáltam koncentrálni.",4,4,1,3,3,1,3,3,3,2,3,2,4,3,4,4,3,3,4,4,4,2,3,1,3,4,0,0,0,0,1,1,0,0,1,1,1,0,0,0,4,4,4,4,4,1,1,2,2,4,3,1,3,2,2,2,2,1,4,2.75,3,2,2,3.5,3.4,2.6,3.2,3,0.384615384615385,3.5,1.66666666666667,2,3.11111111111111
"163","R_OeYxiIMicNASSxH",0.048500939889121,0.308263723407877,-0.666572140964096,0.056388812167131,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,3,256.022,443.761,16.0006874852301,21.0656355232877,16.0006874852301,21.0656355232877,0.567120295673537,0.720257320946329,0.666666666666667,1.95404428328653,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","próbatétel","feladat","megoldás","kitartás","küzdelem",3,3,4,4,4,"vélemény","fejlődés","negatív","hiba","tanács",5,5,1,2,4,4,4,4,3,3,3,4,3,4,2,"Bővebb hozzáfűzni valója van a dolgokhoz.","kíváncsiság","izgalom","félelem",4,5,2,3,4,3,35,40,3,3,4,50,60,"Csak a megjelenő  szóra figyeltem, kizártam minden mást.",2,3,3,3,4,3,4,4,3,4,4,4,4,5,2,4,2,3,2,3,2,2,4,5,3,5,0,0,0,1,1,1,0,1,1,1,1,1,1,0,4,4,4,4,4,4,4,3,2,4,2,4,2,4,4,2,4,3,2.5,3.75,4.25,3.25,4.5,4,3.6,3.4,3.6,3.2,0.692307692307692,2.5,3.66666666666667,3,3.88888888888889
"164","R_p0BLc80T617PqSZ",-1.05208327518119,0.0731774822500295,-1.39909182607509,0.193142918546637,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,4,294.267,85.356,17.1542123106833,9.23883109489507,17.1542123106833,9.23883109489507,0.621750761343269,0.315885828639184,0,1.93763658998245,"kikapcsoltam a tv-t és leállítottam a zenét","verseny","drukk","ösztön","cél","feladat",3,4,5,5,3,"vélemény","negatív","pozitív","értékelés","személyiség",5,3,3,3,3,4,2,4,4,4,2,5,5,3,1,"Mivel nagyon sokat dolgoztam rajta, véleményem szerint arról szeretne beszélni hogy ő is meg van elégedve a munkámmal, néhol esetleg 1-2 hiba még akadhat.","reményteli","izgatottság","kétely",4,5,2,2,4,5,60,80,3,4,5,61,80,"Nem volt, próbáltam koncentrálni.",5,2,3,5,5,5,4,2,4,3,6,5,5,5,5,2,2,2,3,3,2,2,3,5,3,4,0,0,1,1,1,0,0,0,0,1,0,0,0,0,5,3,3,5,2,2,2,2,4,4,4,5,2,5,4,4,5,3,3.5,3.25,5.25,4.5,4,3.5,4,3.4,3.6,3.2,0.307692307692308,2.625,3.66666666666667,4,3.11111111111111
"165","R_PNksy5NTCM8y97H",-0.8528082679938,0.324116213631591,-0.197882700808555,-0.100161973525239,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,3,244.196,231.575,15.6267718995319,15.217588508039,15.6267718995319,15.217588508039,0.549411805906238,0.520306141153305,1,3.06971794705954,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","edzés","tanulás","tapasztalatszerzés","feladat","önmagam",5,4,4,4,4,"barátok","tanárok","mindennapi élet","edzés","tanulás",5,3,4,5,4,4,4,3,3,3,4,4,4,4,3,"Szeretné kifejteni a munkámat, az esetleges hibákat kijavítani, konzultálni.","pozitív","negatív","bizakodó",5,1,4,4,4,4,60,80,4,4,4,50,60,"Hangosan mondtam a szavakat",4,2,3,3,3,3,5,4,4,4,4,4,3,4,3,3,3,2,3,3,2,2,3,4,4,4,1,0,0,0,0,1,1,0,1,0,1,0,1,1,3,3,4,4,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,4.25,3.75,3,3.5,4,4.2,4.2,3.4,3.8,0.461538461538462,2.625,3.33333333333333,3.22222222222222,3.33333333333333
"166","R_QfVUZzLbx9MUF7X",0.922826327801086,-0.182479606667789,-0.787507171729612,0.451195934308664,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,3,201.271,187.509,14.1870010925495,13.6933925672201,14.1870010925495,13.6933925672201,0.481224847197108,0.468192200241443,1,1.94941704743855,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","nehézség","siker","kudarc","munkahely","iskola",2,5,1,3,3,"negatív","pozitív","vélemény","könyvkritika","cikk",1,5,3,2,3,2,1,2,1,4,2,4,3,2,1,"Megszeretné beszélni, min lehetne változtatni, hol lehetne még bővíteni az anyagot.","kíváncsiság","általános nyugodtság","enyhe félelem",4,4,2,4,4,5,50,60,3,3,5,59,60,"Csak a jelentésre fókuszáltam",5,6,1,4,4,5,4,4,5,5,4,4,5,4,3,3,3,2,2,2,2,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,4,4,4,4,5,3,3,4,3,4,4,4,3,3,4,3,5.5,4.5,4.25,3.5,4,4,2.8,2.8,2,2.4,0.153846153846154,2.25,3.33333333333333,3.44444444444444,4
"167","R_RqVGybXtqQxF6Br",-0.619237606510122,-0.384240555096572,-1.58418533451875,0.0965520361504577,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,4,161.568,84.244,12.7109401697907,9.17845302869716,12.7109401697907,9.17845302869716,0.411319203393108,0.313821435938781,1,1.72514063933189,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","munka","nehéz","Youtube","erőfeszítés","butaság",2,1,3,2,1,"film","baj","rossz","nehéz","építő",3,1,1,1,5,2,4,3,2,3,2,4,3,2,2,"Valami olyan hibát talált, amit nehéz leírni, ezért inkább szóban akarja elmagyarázni.","Félelem","Remény","Hibásság",1,5,1,4,3,5,80,70,4,4,5,75,60,"Nem volt",6,6,4,5,6,5,4,5,5,5,4,4,5,5,3,2,3,2,3,2,2,2,4,3,4,5,0,0,0,1,0,0,0,1,1,1,1,0,0,0,4,4,4,4,4,4,5,3,3,5,3,3,2,2,3,2,4,3,6,4.75,4.5,5,3.5,4.5,1.8,2.2,2.8,2.6,0.384615384615385,2.375,2.33333333333333,2.77777777777778,4.11111111111111
"168","R_Rt3GMKkKjF2oiK5",-0.446080963556855,0.0287535124894074,-0.174607909118823,-0.225827879646065,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,4,281.789,179.334,16.7865720145597,13.3915645090482,16.7865720145597,13.3915645090482,0.604339466733029,0.45787236591577,1,3.0622118326488,"kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","fejlődés","nehezségek","önfejlesztés","tanulás","lehetőség",5,2,5,4,5,"iskola","tanárok","felelet","dolgozat","javítás",3,2,2,2,5,3,2,3,2,2,2,4,3,3,2,"Attól tartok, hogy valami probléma van a beküldött munkámmal, és annyira súlyos, hogy csak személyesen lehet megbeszélni.","feszengés","idegesség","pánik",1,1,1,4,3,5,60,65,4,3,5,60,70,"néha ismételtem magamban, hogy pl: pozitív,iskola",4,4,3,4,4,4,4,4,4,5,5,4,3,3,3,2,3,1,2,2,2,1,3,5,3,5,0,0,1,0,1,0,0,1,1,1,0,1,1,1,3,3,4,4,3,4,4,4,5,5,5,5,3,5,5,5,4,4,4,4.25,3.75,3.75,4,4,4.2,2.8,2.4,2.8,0.615384615384615,2,1,4.55555555555556,3.77777777777778
"169","R_suqOtT7tijD2PHX",-1.06336191148041,0.645009199193717,0,0.0552347681592771,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,4,280.857,183.112,16.7587887390467,13.5318882643924,16.7587887390467,13.5318882643924,0.603023662126476,0.462670189934778,1,3.06569385206125,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","munka","próbatétel","erőfeszítés","siker","bukás",3,3,4,4,2,"jogos","javulás","tanulás","pozitív","munka",4,5,4,5,2,4,4,3,2,2,3,3,3,4,2,"Bízom benne, hogy értékeli a belefektetett munkámat és energiámat, ugyanakkor akár pontosít dolgokon ha szükségesnek látja","kiváncsiság","bizonytalanság","bizalom",5,2,5,4,5,4,24,13,4,4,5,41,30,"Nem",4,4,3,2,3,2,4,4,5,5,2,2,4,3,4,4,2,4,4,5,3,5,3,4,4,4,1,0,0,1,1,1,0,0,0,1,1,0,0,0,4,5,3,4,3,4,4,2,3,5,4,4,1,3,4,2,2,4,4,4.5,2.75,2.5,3.5,4,3.2,4,3,3,0.384615384615385,3.875,4,3,3.77777777777778
"170","R_tQaFcZU4FpowH0B",-0.171443017368049,0.584394485333208,-0.107704297682917,0.576661758994235,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,4,100.132,159.23,10.0065978234363,12.6186370103906,10.0065978234363,12.6186370103906,0.283242651894815,0.43144512194046,1,2.71468777383528,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","fárasztó","ismeretlen","félelmetes","nagy","könnyű",2,2,1,2,4,"éles","fájdalom","jó","építő","szemlél",2,1,5,4,3,2,1,2,1,2,3,4,5,3,1,"Szerintem nagyjából pozitív a visszajelzés, de szeretné megbeszélni az észrevételeit az olyan dolgokkal kapcsolatban, amiken még érdemes és tudok javítani.","ijesztő","ismerős","kíváncsi",1,4,4,2,4,5,75,95,3,5,5,60,85,"nem",3,4,2,4,5,3,4,2,4,3,2,4,3,3,4,5,4,3,3,4,4,3,1,2,5,5,0,0,0,0,1,1,1,0,1,1,0,0,0,0,4,3,2,4,2,4,5,2,3,5,5,5,2,5,5,4,3,2,3.5,3.25,3,3.5,1.5,5,2.2,3,1.6,3.2,0.384615384615385,3.75,3,3.77777777777778,3.44444444444444
"171","R_UhkDvG5VtVe3qzD",-2.43462252861896,0.645940746473427,-0.4099942811964,-0.0806315547388925,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,4,79.598,50.656,8.92177112461422,7.11730285993226,8.92177112461422,7.11730285993226,0.231865701507707,0.243348437534269,1,1.47521413904198,"lenémítottam a telefonom","nehézség","fáradtság","öröm","cél","büszkeség",2,2,5,5,5,"negatív","pozitív","konstruktív","sértő","személyes",2,4,5,1,3,4,4,4,2,4,2,5,4,3,2,"Szerintem részletesen el szeretné mondani róla a véleményét, illetve konstruktív kritikát szeretne megfogalmazni, hogy hogyan lehetne fejleszteni még a prezentációmat.","változó","teher","segítség",3,1,4,2,2,5,53,76,2,3,5,66,86,"Az elején csak arra fókuszáltam, hogy pozitív vagy negatív érzelem ugrik fel.",5,5,4,4,3,4,3,4,5,3,4,5,4,5,3,3,2,2,1,3,1,1,4,1,4,3,0,0,0,1,1,0,1,0,1,1,0,0,1,1,5,5,5,5,5,5,5,4,4,5,4,4,2,4,3,3,5,3,5,3.75,4.5,3.75,2.5,3.5,3.8,3,3.6,3.2,0.538461538461538,2,2.66666666666667,3.55555555555556,4.88888888888889
"172","R_ukdgQ7hgvCYOG2t",0.476265498274007,0.669362204888448,-0.63739133362251,-0.0491447543603218,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,4,178.611,247.464,13.3645426408837,15.7309885258365,13.3645426408837,15.7309885258365,0.442273550079725,0.537859854212845,1,2.98013340429257,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","eredmény","győzelem","verseny","újdonság","sport",4,5,5,4,4,"kritikus","negatív","vélemény","Puzsér Róbert","étel",2,2,4,3,5,4,4,4,4,4,3,5,3,3,3,"Negatív visszajelzés, építő kritikákaval illeti a prezentációmat, tanácsokat ad azzal kapcsolatban, hogy hogyan folytassam a munkát","félelem","izgalom","kíváncsiság",1,4,3,3,4,4,60,71,3,4,4,66,74,"nem",2,2,2,2,3,3,2,2,3,3,4,4,4,5,2,3,2,2,1,3,2,3,4,5,4,5,0,0,0,1,1,0,0,0,1,1,0,1,1,0,5,5,5,5,4,4,4,5,3,5,2,3,1,2,5,3,3,3,2,2.5,4.25,2.5,4.5,4.5,4.4,3.2,4,3.4,0.461538461538462,2.25,2.66666666666667,2.77777777777778,4.66666666666667
"173","R_UnnB6CVWYIAUXTP",0.266504605650456,0.451008352173383,-0.970013948783222,0.0127195964258879,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,4,124.762,96.386,11.1696911327037,9.81763719028158,11.1696911327037,9.81763719028158,0.338326277058811,0.335675847656158,1,1.67400212471497,"kikapcsoltam a tv-t és leállítottam a zenét","nehézség","küzdelem","gondolkodtató","feladat","akadály",1,2,4,3,2,"negatív","színdarab","film","vélemény","újság",1,3,3,2,3,2,2,2,2,2,2,4,4,2,2,"Elmondja a vélenyét. Mi az, amit jól csinálta, és miben tudnék még javítani.","megnyugvás","félelem","aggodalom",4,2,2,5,3,4,61,81,5,3,4,50,77,"nem",6,6,2,3,5,5,3,3,5,5,3,3,5,4,4,4,3,2,2,3,2,2,3,4,3,3,0,0,0,0,0,1,1,0,1,1,1,0,0,0,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,6,4,3.75,3.75,3.5,3,2.4,2.4,2,2.8,0.384615384615385,2.75,2.66666666666667,3.55555555555556,3.88888888888889
"174","R_uwbanEEMkkEP8kh",0.908450064508356,0.368965977838908,-1.05173839891471,0.303361386476245,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,4,101.205,82.656,10.0600695822643,9.09153452394039,10.0600695822643,9.09153452394039,0.28577505260306,0.310849596361116,0.666666666666667,2.26329131563084,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","nehézség","felülkerekedni","feladat","taktika","megpróbáltatás",3,4,3,4,2,"támadás","hiba","fejlődés","ellentét","vita",2,1,5,3,3,3,4,3,3,2,2,5,2,3,2,"Azt gondolnám, hogy vagy nagyon jó lett, vagy nagyon rossz.","Aggódás","Meglepettség","Félelem (kicsit)",2,3,1,3,4,5,50,50,3,3,5,71,100,"Nem",3,3,2,3,3,2,4,3,3,3,3,3,4,4,3,3,2,3,2,4,3,4,4,3,4,3,0,0,0,1,1,0,0,1,1,1,1,0,0,0,4,4,3,4,4,4,2,3,2,3,2,2,1,2,2,4,3,5,3,3.25,3.5,2.5,3.5,3.5,3.2,2.8,3,2.8,0.461538461538462,3,2,2.55555555555556,3.44444444444444
"175","R_vMNxQpDY9IUQ7bb",0.441112514769279,-0.0227291247369656,0.340551128560445,0.47286382199558,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,4,139.375,197.061,11.8057189531176,14.0378417144517,11.8057189531176,14.0378417144517,0.368448295450971,0.479969296627307,1,2.84841759207828,NA,"elfogadni","izgatott","versenyszellem","nehéz","iskola",5,5,4,4,3,"film","Puzsér","durva","rosszul esik","építő",4,3,2,2,4,4,3,2,4,4,2,4,4,3,2,"Valamiféle javítani való van, amit megszeretne beszélni velem, konzultálni arról, hogyan javítsam ki.","izgatottság","nyugtalanság","elbizonytalanodás",4,2,2,4,5,4,25,70,4,3,5,70,95,"Hangosan felolvastam az eldöntendő kifejezést és ez segített nekem",4,4,2,3,4,3,3,3,4,3,4,4,4,5,3,2,2,2,2,2,2,2,3,4,4,4,1,0,1,0,1,0,0,0,1,1,0,1,0,0,4,4,4,4,4,5,4,4,4,5,4,3,3,3,5,5,3,4,4,3.25,4.25,3,3.5,4,4.2,3,3.4,3,0.384615384615385,2.125,2.66666666666667,3.77777777777778,4.22222222222222
"176","R_w19s8JbHIBqkpK9",0.770804710782781,0.404538222853665,0.123643386837248,-0.134432715042087,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,4,248.532,295.208,15.7648977161287,17.1816180844529,15.7648977161287,17.1816180844529,0.555953388293708,0.58745847934901,1,2.14341186764272,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét","teljesítmény","sport","nehézség","eufória","feladat",4,5,3,5,3,"vélemény","negatív","félelem","megfelelési kényszer","szégyen",3,1,2,2,1,4,2,4,2,4,2,4,3,3,1,"Azt akarja mondani, hogy valami súlyos hibát vétettem amit jó lenne mielőbb kijavítani.","félelem","izgalom","gyomorgörcs",1,3,1,3,3,5,70,95,3,4,5,80,85,"Hangosan kimondtam a szavakat, figyeltem a színüket is, megfigyeltem, hogy egy ISKOLA kategóriába tartozó szó után még egy olyan szó jön, ami ebbe a kategóriába tartozik.",2,2,1,3,4,3,3,3,3,3,5,5,6,6,2,2,1,2,2,2,1,3,3,3,4,4,0,0,0,0,0,0,1,0,1,1,1,1,0,1,5,3,5,4,4,5,5,1,2,5,4,5,2,3,4,3,5,3,2,3,5.5,2.75,3,4,4,1.8,3.2,2.6,0.461538461538462,1.875,1.66666666666667,3.44444444444444,4.11111111111111
"177","R_w6FpORUsbvFb9xT",0,0.56426330264032,-1.42574140194624,0.378525363320574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","R_wUfQH1evrrJXOjT",0.610625884145433,0.0106626865293196,-0.778540900657986,0.245252430362368,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,4,86.465,104.033,9.29865581683718,10.1996568569732,9.29865581683718,10.1996568569732,0.249714806950102,0.348737521555145,0.666666666666667,2.26511899517191,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","verseny","megmérettetés","ellenfelek","feladat","nehézség",4,4,3,2,1,"film","kritikus","kételkedés","újság","kételkedés",3,3,2,3,3,4,2,4,2,4,2,4,3,2,1,"Először megrémülök, hogy valami olyan kritikát fog mondani, ami nagyon erős, negatív és emiatt muszáj szóban közölnie. Utána mikor átgondolom azt feltételezem, hogy csak azért akar találkozni, mert így könnyebb, produktívabb a hibákat kijavítani.","rémület","szorongás","megkérdőjelezem önmagam",1,1,2,4,4,5,70,100,5,4,5,60,90,"A gyakorlás után ismerős szavaknál nyomtam a space-t. Már az elején rájöttem, hogy a két szín nem keveredik, ez sokat segített, hogy arra nem kellett külön figyelni.",6,3,2,2,3,4,4,3,4,3,5,5,5,6,4,3,4,3,3,3,3,3,4,3,3,5,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5,3,3,5,4,4,2,2,3,4,4,5,1,5,4,3,3,4,4.5,3.5,5.25,2.75,3.5,4,2.8,2.8,3.2,2.4,0.461538461538462,3.25,1.33333333333333,3.55555555555556,3.55555555555556
"179","R_wYGUFCp1eNtjM2t",-0.141862421465378,0.153203898725495,-0.31789624352518,0.721010342885015,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,4,210.893,336.346,14.5221554873924,18.3397382751227,14.5221554873924,18.3397382751227,0.497097622760763,0.627055886459919,1,3.12415350922068,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","ambíció","munka","tanulás","eredmény","sport",5,3,3,4,4,"fájdalom","fejlődés","építő","megalapozatlan","helytálló",1,5,4,2,4,4,5,4,2,4,2,4,4,3,2,"Feltehetőleg valamilyen hibát követtem el, amit felfedezett és szeretne segíteni, hogy jól javítsam ki.","zavartság","meglepettség","izgalom",2,4,4,4,5,5,67,81,4,4,5,76,91,"nem igazán, csak értelmeztem az olvasott szót (egy idő után talán már a hossza alapján, mintsem a jelentés alapján tudtam, hogy melyik szóról van szó)",5,5,3,3,3,4,4,3,3,2,5,5,5,5,4,2,3,2,2,2,1,2,4,3,5,4,1,0,0,0,1,1,1,0,1,1,0,0,0,0,4,4,2,5,2,4,5,4,5,5,4,5,1,5,4,2,4,3,5,3,5,3.25,3.5,4.5,3.8,3.2,3.8,3,0.384615384615385,2.25,3.33333333333333,3.66666666666667,3.88888888888889
"180","R_xAtU1iivfayK8nf",-0.142861218813208,-0.0467893835339357,-0.408119610815777,0.205158877999899,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,4,231.983,372.593,15.2309881491648,19.3026682093435,15.2309881491648,19.3026682093435,0.530667648771544,0.65997952334304,1,3.19064717211458,NA,"győzelem","küzdelem","egyetem","feladat","nehézség",5,3,4,3,1,"vélemény","szigor","bántás","cikk","öreg férfi",1,1,1,3,3,3,4,4,1,2,2,4,3,3,1,"Szerintem összességben pozitívan fogja értékelni. Viszont a kisebb hibákat szóváteszi, és javaslatot ad annak a kijavítására. Valamint el fog látni tanácsokkal, hogyan adjam elő  védésnél.","tapasztalat újraélése","frusztráció","reményteljesség",3,1,5,2,3,5,65,59,2,4,5,50,64,"figyeltem a szavak jelentését",6,6,2,3,3,4,3,4,4,3,3,4,5,5,3,3,2,3,2,3,4,3,3,4,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,3,2,2,2,4,5,4,5,2,3,4,3,4,4,6,3.5,4.25,3,3.5,3.5,3.2,1.8,2.8,2.6,0.0769230769230769,2.875,3,3.66666666666667,3.33333333333333
"181","R_YbNfY7wvlakSEjD",-0.657544574988668,0.417862306910829,0.397854217432904,-0.115612115181372,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,4,16.912,130.426,4.11242021199196,11.4204203075018,4.11242021199196,11.4204203075018,0.00409680210628033,0.390476770836988,1,2.39457357294327,NA,"van","nincs","jó","rossz","igen",4,3,4,2,3,"igen","nem","hamis","jogos","van",3,4,1,4,3,4,3,4,2,3,3,4,3,3,3,"jó amit csináltam, itt-ott javítani kéne, esetleg átsturktúrálni a prezentációt hogy érthetőbb legyen","izgatott","kíváncsi","türelmetlen",4,4,2,3,3,4,40,82,3,3,4,30,82,"nem volt",6,5,3,4,5,6,4,4,5,5,4,4,4,4,3,2,2,2,2,1,1,3,3,4,4,5,0,0,0,0,1,0,1,1,1,0,1,0,0,0,4,3,4,3,4,4,3,3,3,4,3,4,3,5,3,4,5,4,5.5,4.5,4,4.5,3.5,4.5,3.2,3,3.2,3.2,0.384615384615385,2,3.33333333333333,3.77777777777778,3.55555555555556
