"","ResponseId","d_sens_chall","challange_d","d_sens_crit","criticism_d","Q187","chall_ass_self_1","chall_ass_self_2","chall_ass_self_3","chall_ass_self_4","chall_ass_self_5","chall_word_ev_1","chall_word_ev_2","chall_word_ev_3","chall_word_ev_4","chall_word_ev_5","crit_ass_self_1","crit_ass_self_2","crit_ass_self_3","crit_ass_self_4","crit_ass_self_5","crit_word_ev_1","crit_word_ev_2","crit_word_ev_3","crit_word_ev_4","crit_word_ev_5","chall_word_us_ev_1","chall_word_us_ev_2","chall_word_us_ev_3","chall_word_us_ev_4","chall_word_us_ev_5","crit_word_us_ev_1","crit_word_us_ev_2","crit_word_us_ev_3","crit_word_us_ev_4","crit_word_us_ev_5","pre_ms","pre_ms_words_4","pre_ms_words_5","pre_ms_words_6","ms_words_ev_1","ms_words_ev_2","ms_words_ev_3","chall_gnat_feedback_1","chall_gnat_feedback_2","chall_gnat_feedback_3","chall_gnat_correct_1","chall_gnat_attention_1","crit_gnat_feedback_1","crit_gnat_feedback_2","crit_gnat_feedback_3","crit_gnat_correct_1","crit_gnat_attention_1","Q194","iq_1","iq_2","fms_1","fms_2","fms_3","fms_4","crms_1","crms_2","crms_3","crms_4","chms_1","chms_2","chms_3","chms_4","grit_1","grit_2","grit_3","grit_4","grit_5","grit_6","grit_7","grit_8","fsc_1","fsc_2","crsc_1","crsc_2","chsc","mcsd_1","mcsd_2","mcsd_3","mcsd_4","mcsd_5","mcsd_6","mcsd_7","mcsd_8","mcsd_9","mcsd_10","mcsd_11","mcsd_12","mcsd_13","intdel_1","intdel_2","intdel_3","intdel_4","intdel_5","intdel_6","intdel_7","intdel_8","intdel_9","intdel_10","intdel_11","intdel_12","intdel_13","intdel_14","intdel_15","intdel_16","intdel_17","intdel_18","rei_1","rei_2","rei_3","rei_4","rei_5","rei_6","rei_7","rei_8","rei_9","rei_10","rei_11","rei_12","iqms_avg","crms_avg","chms_avg","fms_avg","fsc_avg","crsc_avg","chall_ev_participant","crit_ev_participant","chall_ev_us","crit_ev_us","mcsd","grit_avg","pid_avg","pre_ms_ev","intdel_pid","intdel_rei","intuition_pid","deliberation_pid","intuition_rei","deliberation_rei","challenge_seeking","t1p1_correct","t1p2_correct","t1p3_correct","t1p4_correct","t1pp1_correct","t1pp2_correct","t1pp3_correct","t1tp1_correct","t1tp2_correct","t1tp3_correct","t1tp4_correct","t1tp5_correct","t1tp6_correct","t1tp7_correct","t1tp8_correct","set1_scoreraw","perc_correct","eiottime","perssec","eiottimetrans","perstrans","ewd","pers_wd","effort","persistence","resilience","perc_score"
"411","R_W1ysWVR3xmxKbzH",-0.174598293135349,-0.178753952194825,0.655051939807993,0.896347747617018,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","akarat","győzelem","feladás","feladat","követelmény",5,5,1,4,4,"negatív","pozitív","vélemény","bírálat","ítélet",1,5,3,2,1,4,3,4,3,3,2,4,4,3,2,"Valami pozitív tanácsot szeretne adni, vagy megdícsérni","pozitív","reménykedés","öröm",5,5,5,5,5,4,50,81,5,5,5,40,70,NA,5,4,2,5,5,5,5,6,4,5,6,5,5,5,4,2,3,1,3,2,2,1,5,5,5,5,1,0,0,0,1,0,0,1,0,1,1,0,0,1,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,2,5,1,5,4,4,5,4,4,2,4,4,4,4,4,4.5,5,5.25,4.25,5,5,3.8,2.4,3.4,3,0.384615384615385,2.25,4.5,5,4.5,4,4.5,4.83333333333333,4.33333333333333,3.66666666666667,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0.6,201.936,145.785,14.2104187130429,12.0741459325287,14.2104187130429,12.0741459325287,0.439678130876116,0.311739819372553,1,1.75141795024867
"412","R_WD7wn68fdj2HBUB",0.0532084444453624,0.0528910929711319,1.61019267407673,0.307134357226687,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","stressz","nehézség","kétségek","félelem","küzdelem",1,1,1,1,3,"siker","irigység","kisebbségi komplexus","építő jelleg","szubjektív",5,1,1,5,3,1,2,4,3,3,3,3,3,3,1,"Az összességével meg van elégedve, de apró finomtításokat, észrevételeket tesz hogy konkrétabban írjam le az adott témát","stressz","kihívás","izgulás",2,2,3,1,3,3,50,40,3,2,4,69,53,"A kék színre  figyeltem leginkább az volt a nehezebb. A fehérnél a hosszát megjegyezve feltűnő volt ha olyan szó van aminél 'space'-t kell használni",6,6,3,3,4,6,4,3,3,6,6,6,4,6,4,3,3,1,1,3,3,1,5,3,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,5,5,3,2,5,5,4,5,5,5,3,5,3,3,5,5,1,4,3,3,5,3,2,4,2,2,1,4,6,4,5.5,4,4,3,1.4,3,2.6,2.6,0.153846153846154,2.375,4.05555555555556,2.33333333333333,4.05555555555556,2.83333333333333,4.125,3.33333333333333,3.16666666666667,2.5,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0.5,0.466666666666667,165.023,148.134,12.8461278212542,12.1710311806354,12.8461278212542,12.1710311806354,0.38937462129879,0.314241279095951,1,1.70361590039474
"413","R_WuqP6HUV2oKdn2x",-0.823537627237206,0.245667262876564,-0.151541751048081,0.417896911736897,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","verseny","fejlődés","teljesítmény","egyetem","próba",4,5,4,3,3,"pozitív","negatív","vélemény","fejlődés","kritizál",4,1,3,5,2,3,4,5,2,3,4,3,3,3,2,"Pozitív visszajelzésre számítok, némi kritikával. Alapvetően jónak tartja csak pár helyen érzi azt, hogy javítanom kéne rajta vagy pontosítani.","Öröm","Bizakodás","Feszültség",4,4,4,2,4,4,65,74,3,3,4,64,66,"Nem",5,4,2,4,5,4,4,4,5,5,5,5,5,5,3,2,3,3,3,2,3,4,5,5,4,5,0,0,0,1,1,0,1,1,1,0,1,0,0,1,4,4,4,4,4,4,2,4,4,5,5,5,3,5,5,3,4,4,4,5,3,4,3,4,4,4,4,3,4,3,4.5,4.5,5,3.75,5,4.5,3.8,3,3.4,3,0.538461538461538,2.875,4.05555555555556,4,4.05555555555556,3.75,4.25,4,3.83333333333333,3.66666666666667,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0.8,126.239,369.355,11.235613022884,19.2186107718534,11.235613022884,19.2186107718534,0.329992456489334,0.49620124554468,1,2.82619370203401
"414","R_WvwkXXTVgunj9jr",-1.19945381734501,0.225796692836904,0.0918966965316321,0.10007891399979,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","feladat","új","nehézség","kudarc","energiabefektetés",3,4,1,1,2,"negatív","bántó","építő","kéretlen","vélemény",1,1,4,1,3,4,2,4,2,2,2,5,4,3,1,"Azt gondolom, hogy nem tetszését szeretné személyesen kifejezni, közölné, hogy nagy változtatásokra lesz szükség a munkámmal kapcsolatban.","frusztráció","türelmetlenség","aggodalom",1,2,1,4,3,5,80,70,4,3,5,75,70,"Magamban kimondtam a szavakat.",4,4,2,1,3,3,3,3,3,2,2,2,3,4,2,5,2,3,3,5,3,4,1,4,4,3,0,0,0,0,1,0,0,1,1,1,0,0,0,0,3,3,2,1,1,1,1,2,3,5,5,5,4,4,4,3,3,3,3,3,3,3,3,3,2,1,3,3,2,2,4,2.75,2.75,2.25,2.5,3.5,2.2,2,2.8,3,0.307692307692308,3.375,2.94444444444444,1.33333333333333,2.94444444444444,2.58333333333333,3.875,1.83333333333333,3,2.16666666666667,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0.866666666666667,205.521,1023.659,14.3360036272317,31.9946714313493,14.3360036272317,31.9946714313493,0.444308640374996,0.826063652752632,1,2.27037229312763
"415","R_x47HAQR1N7U8aBP",-0.0412463205952265,0.456383790580659,-0.578187975828713,0.0442654827149642,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","élet","nehéz","harc","bátorság","cél",5,4,4,5,5,"negatív","építő","segítség","vélemény","megbántás",1,5,4,4,1,5,5,5,2,4,3,5,4,4,1,"Valószínűleg építő kritikát, mivel mi a gond és hogy a problémát hogyan lehetne kiküszöbölni.","Bizakodó","Félénk","Izgatott",5,2,5,3,4,5,80,97,4,4,5,60,91,"Nagyon összpontosítottam a kategóriákra",6,6,4,4,5,5,4,4,5,5,5,6,5,5,3,2,2,2,2,2,2,2,5,4,4,5,0,0,0,0,1,0,0,0,1,1,1,0,0,0,3,4,4,3,3,1,5,2,4,5,4,5,2,4,4,4,5,5,4,5,4,4,4,5,5,5,5,5,5,5,6,4.5,5.25,4.5,4.5,4.5,4.6,3,4.2,3.4,0.307692307692308,2.125,3.72222222222222,4,3.72222222222222,4.66666666666667,4,3,4.33333333333333,5,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0.666666666666667,238.619,219.553,15.4472974982681,14.8173209454341,15.4472974982681,14.8173209454341,0.485283759553289,0.382565274672588,1,2.86784903422588
"416","R_XBsRbKt5IZ243ex",-0.667998053905074,-0.221558447964865,-0.65087340739283,-0.0255663986660926,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","hegymászás","sport","feladatmegoldás","nehéz","elismerés",5,5,3,2,5,"piros","negatív","motivál","újság","foglalkozás",2,1,4,3,3,4,2,4,1,3,2,4,2,3,2,"A formai dolgokat kijavítani, kisebb hibákra felhívni a figyelmem, ötletet adni a javításra","pozitív izgulás","kíváncsiság","enyhe szorongás",4,4,2,4,5,5,60,80,4,5,5,75,94,"kimondtam magamban a szót, de sokszor összemosódtak",5,4,2,2,3,2,3,2,2,3,4,4,4,5,2,3,2,3,2,2,2,2,4,5,4,3,0,0,0,1,1,0,1,1,1,0,0,0,0,0,5,4,3,5,5,5,4,1,3,3,3,5,1,4,2,2,3,2,4,2,2,5,2,5,4,3,3,4,4,3,4.5,2.5,4.25,2.25,4.5,3.5,4,2.6,2.8,2.6,0.384615384615385,2.25,3.33333333333333,3.33333333333333,3.33333333333333,3.41666666666667,2.875,4.5,3.33333333333333,3.5,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.866666666666667,339.334,841.33,18.4210206014759,29.0056890971409,18.4210206014759,29.0056890971409,0.59492951728931,0.748891750227951,1,3.34382126751726
"417","R_XCkUAIs7bigvDwd",0.0266932956956798,0.937119222244808,1.44939117470397,0.59425524837559,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","cél","feladat","erő","siker","megoldás",4,3,5,5,5,"nyers","visszajelzés","öntudat","vélemény","szubjektivitás",2,3,4,3,3,4,4,4,2,4,3,3,3,3,1,"Úgy gondolom, hogy elmondja majd az észrevételeit, véleményét, esetleg javaslatait a javításhoz, inkább pozitívan fog fogalmazni","izgatottság","kíváncsiság","fusztráció",4,5,2,4,4,5,70,95,5,5,5,60,81,"Törekedtem a színeket és a jelentéseket külön kezelni.",6,6,3,5,5,6,5,5,5,5,6,6,6,6,2,2,2,2,2,1,2,2,3,5,4,5,1,0,1,1,1,0,1,0,1,1,0,1,1,0,4,3,4,3,2,4,4,4,4,5,4,5,3,5,4,3,4,3,4,5,4,4,3,5,3,4,4,5,4,4,6,5,6,4.75,4,4.5,4.4,3,3.6,2.6,0.615384615384615,1.875,3.77777777777778,3.66666666666667,3.77777777777778,4.08333333333333,4,3.33333333333333,4.16666666666667,4,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0.75,0.466666666666667,170.451,120.714,13.0556884153996,10.9869923090899,13.0556884153996,10.9869923090899,0.397101443648828,0.283670829971986,0.333333333333333,1.01410560695415
"418","R_XET0MvqIytrOKvT",0,0.300620678978106,0.101614898217981,0.425471071319124,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","verseny","sport","siker","barátok","félelem",5,5,5,5,1,"szomorúság","sírás","partner","megfelelés","iskola",1,1,3,2,1,2,4,2,5,4,1,3,3,2,1,"Megijednék. Nem tudnám, hogy miért szeretne személyesen beszélgetni. elgondolkoznék azon, hogy miket mondhat, milyen lehetőségek vannak. De valójában nem a visszajelzés vagy a kimenet előre megjósolása foglalná le a gondolataimat, hanem a szituáció elemzése, Hol fogunk találkozni, mit vegyek fel, mit mondjak, ha ezt mondja mit reagáljak, ha ezt mondja mit reagáljak, hogyan köszönjem meg a munkáját, vajon rajta milyen ruha lesz, mit fog érezni, büszke lesz rám vagy nem. Hasonlók.","bizonytalanság","stressz","remény",2,2,4,5,3,5,50,98,5,3,5,50,96,"Nem.",2,2,1,1,4,3,1,1,1,2,2,5,5,3,4,5,5,1,1,5,2,3,1,1,4,3,0,0,0,1,0,0,1,1,1,1,0,0,1,1,5,1,1,5,5,5,5,1,1,5,5,5,3,5,5,5,5,4,3,2,2,5,1,3,5,1,1,1,1,1,2,1.25,3.75,2.25,1,3.5,4.2,1.6,3.4,2,0.538461538461538,3.25,3.94444444444444,2.66666666666667,3.94444444444444,2.16666666666667,4.25,3.66666666666667,2.66666666666667,1.66666666666667,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.866666666666667,283.197,800.013,16.8284580398799,28.2845010562322,16.8284580398799,28.2845010562322,0.53620927914076,0.730271548777442,1,2.2664808279182
"419","R_xfNMztaFCpKvoSR",-1.07832173960747,-0.118511068750577,-1.21587091586686,0.285499977631462,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","erő","magabiztosság","bizalom","megfelelés","csalódás",5,5,5,4,3,"bántás","birálás","előítélet","szigor","elvárás",1,2,1,3,3,3,5,4,4,3,1,4,3,3,2,"Úgy gondolom néhány tanácsot szeretne még adni, esetleg elmondja mik azok az apró hibák, amin változtassak, vagy a további teendőkről akar tanácsot adni. Hogy készüljek a védésre, mire figyeljek.","félelem","elfogadás","csalódás",2,3,2,4,4,5,77,88,3,4,5,70,93,"Megpróbáltam a látott szót magamban mondani.",4,4,2,2,2,3,2,2,2,2,3,2,4,3,3,4,4,2,2,3,1,2,1,2,4,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,4,3,4,3,4,5,5,3,3,4,3,2,2,3,4,3,4,3,4,3,3,3,4,4,3,3,2,2,3,2,4,2,3,2.25,1.5,3.5,4.4,2,3.8,2.6,0.307692307692308,2.625,3.44444444444444,2.33333333333333,3.44444444444444,3,3,3.83333333333333,3.5,2.5,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0.75,0.466666666666667,181.411,145.339,13.468890080478,12.0556625699295,13.468890080478,12.0556625699295,0.412336826397288,0.311262601344026,0.666666666666667,1.39026609440798
"420","R_xfp8XP82PVWBTmF",-0.729157966472398,0.304092375076968,0.254697903693744,-0.193333823935713,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","egyetem","élet","egészség","programozás","család",5,2,2,5,2,"segítség","szükséges","család","építő","barátok",5,5,3,5,4,4,2,4,4,2,4,5,4,3,2,"Építő jellegű kritikára számítok. Mivel az a dolga, hogy megmutassa milyen hibákat vétek és segítsen azokat áthidalni.","segítőkészség","gondatlanság","bizonytalanság",5,1,1,5,3,5,70,80,5,4,5,70,80,"Nem",6,6,3,3,4,4,5,5,5,5,4,5,5,4,3,2,3,2,3,3,3,3,4,2,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,3,5,4,4,4,3,3,4,2,1,1,3,2,3,2,2,4,3,4,3,2,3,5,4,4,4,4,4,6,5,4.5,3.5,3,3.5,3.2,4.4,3.2,3.6,0.153846153846154,2.75,3,2.33333333333333,3,3.66666666666667,2.125,4,3.16666666666667,4.16666666666667,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0.4,159.926,145.802,12.6461851955441,12.0748498955474,12.6461851955441,12.0748498955474,0.382002428280531,0.311757994844797,0,1.69376042312533
"421","R_xhDXz9GMRqDG70R",-0.736084225854277,-0.411585374902532,0.910431062508695,-0.00798331625514503,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","cél","akarat","küzdelem","eredmény","versenyszellem",5,5,5,4,5,"megfelelés","teljesítmény","vélemény","értékelés","kritikus",2,5,3,3,2,5,5,4,4,4,3,3,4,3,2,"Véleményem szerint, az esetleges hibákat szeretné felvetni és kijavíttatni velem, a felmerülő kétértelmű kifejezéseket elmagyaráztatni és konkrét egyértelmű kifejezéssé alakíttatni. Néhány kifejezésbeli vagy esetleg elírási hibát kijavíttatni és akár az ő személyes jó és rossz tapasztalatait megosztani velem, ami által könnyen tanulhatok a másik hibájából ezáltal könnyebben kerülöm ki vagy oldom meg a hasonló helyzeteket és a segítségei által jobbá válhatok akár szakmailag is.","Izgalom","Stressz","Kisebb félelem a rossz kritikától",4,1,1,2,3,4,65,50,2,3,4,72,79,"Próbáltam saját magam fölé kerekedni és az elhibázott szavak miatt felhúzott önmagamat pillanatok alatt lenyugtatni és ezáltal jobban is tudtam odafigyelni.",5,6,5,5,4,4,5,6,4,5,6,6,4,6,3,2,1,2,2,2,2,2,3,4,3,5,1,0,1,0,1,0,1,0,1,1,0,1,1,0,5,4,4,3,4,5,5,5,4,5,4,5,3,5,5,3,4,4,3,4,2,4,3,4,4,4,5,4,4,5,5.5,5,5.5,4.5,3.5,4,4.8,3,4.4,3,0.538461538461538,2,4.27777777777778,2,4.27777777777778,3.83333333333333,4.125,4.16666666666667,3.33333333333333,4.33333333333333,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.866666666666667,179.915,256.612,13.4132397279703,16.0191135834665,13.4132397279703,16.0191135834665,0.41028491206054,0.413594104537411,1,2.82387901659795
"422","R_XLEFMLJj751YE8h",-0.973643849360833,-0.595893775000518,0.460510046038331,-0.425761484593958,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","izgalom","aktivitás","akció","lehetséges","lehetetlen",5,3,4,5,1,"építő","szigorú","fontos","hasznos","írott",5,2,4,5,3,4,2,4,2,3,3,5,4,3,2,"Valószínűleg valamit elronthattam, hogyha alapjáraton a fontos dolgokat is emailben szokta visszajelezni a hallgatóknak és mégis személyesen szeretne velem konzultálni.","idegesség","félelem","remény",2,1,4,4,4,4,60,66,5,4,3,50,45,NA,6,6,1,3,4,5,4,4,4,4,5,4,5,5,4,3,3,3,3,2,3,3,4,3,3,4,0,0,0,0,1,0,1,0,1,1,0,0,1,0,4,3,1,4,1,1,4,2,3,4,4,5,2,4,4,3,5,4,4,4,4,5,4,3,1,3,4,5,4,4,6,4,4.75,3.25,3.5,3.5,3.6,3.8,3,3.4,0.384615384615385,3,3.22222222222222,2.33333333333333,3.22222222222222,3.75,3.75,2.33333333333333,4,3.5,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0.533333333333333,228.461,241.843,15.1149263974391,15.5513021962793,15.1149263974391,15.5513021962793,0.473028724388567,0.401515781303859,0,1.87454450569243
"423","R_XN6tUnLeH6laViN",0.64396366436541,0.0696155416748798,0.411936254840424,0.0261863821562454,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","verseny","feladat","nehézség","akadály","izgalom",4,4,2,1,4,"Negatív","Pozitív","Sértés","Vélemény","Eltérő",1,5,1,3,3,4,2,4,2,3,3,4,4,3,1,"Biztos valami fontos, lényeges észrevétele van. Észrevett valami hiányosságot, mert ha formai gondok lennének, vagy csak meg szeretne dicsérni, akkor nem kellene a személyes találkozó.","Kíváncsiság","Idegesség","Csalódottság",3,1,1,4,4,4,65,81,4,4,4,60,81,"Nem volt.",4,3,3,3,4,3,4,4,4,4,5,4,4,5,4,3,3,2,2,2,3,2,3,3,4,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4,4,4,4,4,4,4,4,2,4,3,3,1,4,3,2,3,3,3,2,2,2,2,2,4,4,4,4,4,4,3.5,4,4.5,3.25,3,4,3,2.6,3,3,0.230769230769231,2.625,3.33333333333333,1.66666666666667,3.33333333333333,3.08333333333333,2.625,4,2.16666666666667,4,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0.533333333333333,170.013,207.44,13.0389033281177,14.4027775099111,13.0389033281177,14.4027775099111,0.396482551590014,0.371862265413451,0,1.76834481700347
"424","R_XRovuFBfREpp3bP",-0.510067646950615,-0.042181853554438,-0.77246288159198,-0.185906467693658,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","élmények","fundraising","growth","tanulás","pozitív",4,4,4,4,5,"fájdalmas","feedback","helpful","harsh","helpful",1,5,5,1,5,4,2,4,2,3,2,5,5,3,1,"Személyesen szeretne feedbacket adni, valószínűleg nem minden tökéletes, segíteni akar.","nyugalom","izgatottság","kíváncsiság",5,4,4,5,5,5,80,89,4,4,5,71,93,"ismételtem magamban a két kategóriát, amibe bele kellett illenie a szónak",5,5,3,4,6,6,5,5,5,5,5,5,6,5,2,1,4,1,2,2,2,2,4,2,5,5,0,0,1,1,1,0,1,1,1,0,0,1,0,1,5,4,5,4,4,3,2,5,4,5,4,4,1,4,4,5,4,4,4,4,3,4,3,4,4,3,4,4,3,3,5,5,5.25,4.75,3,5,4.2,3.4,3,3.2,0.615384615384615,2,3.94444444444444,4.33333333333333,3.94444444444444,3.58333333333333,3.75,4.16666666666667,3.66666666666667,3.5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0.4,112.625,94.119,10.6124926383956,9.70149473019493,10.6124926383956,9.70149473019493,0.30701704675993,0.250480839948018,0.333333333333333,1.89083122004128
"425","R_xtRdwy8uSmQqQCZ",0.428363744137253,-0.33999310500267,-0.302408792357195,0.209077298992614,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét","erő","motiváció","kitartás","elhivatottság","nehézség",4,4,4,5,2,"szégyen","véleményformálás","elbizonytalanodás","elgondolkodás","hatékonyság",1,4,2,3,5,3,2,4,2,3,3,3,3,3,2,"Tudom, hogy valószínüleg javítanom kell a munkámban, de ezt nem érzem problémának, ugyanis inkább kelljen valamit többször átjavítanom, minthogy elfogadja, aztán pedig rosszabb jegyet kapjak rá.","elhivatottság","kitartás","motiváció",5,4,5,4,5,5,50,90,5,4,5,50,80,NA,3,3,3,5,5,3,4,4,5,4,5,5,4,5,3,3,2,2,2,2,3,2,4,5,3,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,4,4,4,4,4,4,3,3,4,4,4,2,4,4,3,3,4,3,4,3,4,2,3,4,4,4,4,4,4,3,4.25,4.75,4,4.5,4,3.8,3,2.8,2.8,0.153846153846154,2.375,3.66666666666667,4.66666666666667,3.66666666666667,3.58333333333333,3.375,4,3.16666666666667,4,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0.533333333333333,217.86,216.687,14.7600813005891,14.7202921166667,14.7600813005891,14.7202921166667,0.459945038324772,0.380060107870489,0.666666666666667,2.50667181286193
"426","R_xy26SUAS9t3hgAN",-0.404407527368479,0.16918678965868,1.11134482431822,-0.0364973702298901,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","cél","teljesítmény","kitartás","nehézségek","elkötelezettség",4,4,5,2,4,"rossz","építő","szándék","vélemény","szomorúság",1,5,3,3,2,4,4,4,2,4,3,3,3,2,1,"Valószínűleg valamit ki kell javítani benne, és ebben szeretne segíteni.","izgatottság","félelem","idegesség",4,1,2,4,3,4,40,75,4,3,5,50,91,"nem",5,4,3,4,5,5,4,4,5,3,4,4,5,5,2,4,3,3,3,4,4,3,1,4,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,4,4,4,4,2,4,2,3,5,4,4,3,4,4,3,4,3,4,3,3,4,3,4,4,2,3,3,4,4,4.5,4,4.5,4.25,2.5,4,3.8,2.8,3.6,2.4,0.153846153846154,3.25,3.61111111111111,2.33333333333333,3.61111111111111,3.41666666666667,3.625,3.66666666666667,3.5,3.33333333333333,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.6,128.891,133.621,11.353017220105,11.5594550044541,11.353017220105,11.5594550044541,0.334321330334985,0.298451123190871,0,0.632772453525856
"427","R_Y3Lvp7hiNixcAhj",1.53599549005047,0.00390411270022284,-0.0496392167207724,0.27637984193218,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","fejlődés","lehetőség","megterhelő","siker","erő",5,5,1,5,5,"irodalom","újság","akadémia","értékelés","szigorú",5,3,4,3,2,3,2,5,2,4,3,5,4,3,2,"Valamit vagy nagyon elszúrtam, vagy nagyon jól csináltam.","bizonytalan","kíváncsi","izgatott",1,3,3,3,5,5,70,100,5,5,5,86,100,"-",3,5,2,2,2,3,5,4,6,4,3,3,3,3,5,4,5,5,5,5,5,5,4,2,3,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5,4,2,3,3,4,1,1,4,5,5,5,1,5,3,4,5,4,5,4,4,4,3,4,4,1,2,3,3,1,4,4.75,3,2.25,3,4,4.2,3.4,3.2,3.4,0.230769230769231,4.875,3.55555555555556,2.33333333333333,3.55555555555556,3.16666666666667,4,3.5,4,2.33333333333333,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.6,429.441,522.131,20.7229582830251,22.8501859948666,20.7229582830251,22.8501859948666,0.679805510310415,0.589964117915635,0,2.26976962822605
"428","R_yBJq6XwmkJfkCWt",0.391473298048507,-0.123449771685576,-0.409755732549642,0.360934564807109,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","idő","fárasztó","energia","akadály","fejlődés",2,2,2,2,5,"apám","gyűlölet","építő","szánalom","hibás",1,1,4,2,2,2,2,2,2,2,2,4,2,2,1,"A meglátásairől szeretne velem beszélni: mi az ami gyenge, elegendő, többet kellen még kifejtenem, elhanyagolható.","izgulás","szorongás","reménykedés",2,1,4,4,4,5,80,70,4,4,5,60,60,"Elsőnek elolvastam, hogy mik lesznek fent s szavak és csak utána figyeltem kizárólaga feljövő szavakra.
",5,5,2,2,3,5,2,3,5,3,4,2,3,4,3,4,3,3,2,3,2,3,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,4,4,3,4,4,5,4,4,2,4,2,4,4,1,4,1,2,4,2,4,4,3,3,4,3,2,5,3.25,3.25,3,3.5,3.5,2.6,2,2,2.2,0,2.875,3.72222222222222,2.33333333333333,3.72222222222222,3,3.5,4.33333333333333,2.83333333333333,3.16666666666667,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0.666666666666667,156.368,238.113,12.5047191092003,15.4309105369709,12.5047191092003,15.4309105369709,0.376786355467839,0.398407414522766,1,2.7751937699906
