"","ResponseId","t1p1","Q76_First Click","Q76_Last Click","Q76_Page Submit","Q76_Click Count","t1p2","Q77_First Click","Q77_Last Click","Q77_Page Submit","Q77_Click Count","t1p3","Q78_First Click","Q78_Last Click","Q78_Page Submit","Q78_Click Count","t1p4","Q79_First Click","Q79_Last Click","Q79_Page Submit","Q79_Click Count","t1difchc","Q64_First Click","Q64_Last Click","Q64_Page Submit","Q64_Click Count","t1pp1","t1pp1t1_First Click","t1pp1t1_Last Click","t1pp1t1_Page Submit","t1pp1t1_Click Count","t1pp1w","t1pp1r","t1pp1t2_First Click","t1pp1t2_Last Click","t1pp1t2_Page Submit","t1pp1t2_Click Count","t1pp2","t1pp2t1_First Click","t1pp2t1_Last Click","t1pp2t1_Page Submit","t1pp2t1_Click Count","t1pp2w","t1pp2r","t1pp2t2_First Click","t1pp2t2_Last Click","t1pp2t2_Page Submit","t1pp2t2_Click Count","t1pp3","t1pp3t1_First Click","t1pp3t1_Last Click","t1pp3t1_Page Submit","t1pp3t1_Click Count","t1pp3w","t1pp3r","t1pp3t2_First Click","t1pp3t2_Last Click","t1pp3t2_Page Submit","t1pp3t2_Click Count","t1tp1","t1tp1time_First Click","t1tp1time_Last Click","t1tp1time_Page Submit","t1tp1time_Click Count","t1tp1choice","t1tp2","t1tp2time_First Click","t1tp2time_Last Click","t1tp2time_Page Submit","t1tp2time_Click Count","t1tp2choice","t1tp3","t1tp3time_First Click","t1tp3time_Last Click","t1tp3time_Page Submit","t1tp3time_Click Count","t1tp3choice","t1tp4","t1tp4time_First Click","t1tp4time_Last Click","t1tp4time_Page Submit","t1tp4time_Click Count","t1tp4choice","t1tp5","t1tp5time_First Click","t1tp5time_Last Click","t1tp5time_Page Submit","t1tp5time_Click Count","t1tp5choice","t1tp6","t1tp6time_First Click","t1tp6time_Last Click","t1tp6time_Page Submit","t1tp6time_Click Count","t1tp6choice","t1tp7","t1tp7time_First Click","t1tp7time_Last Click","t1tp7time_Page Submit","t1tp7time_Click Count","t1tp7choice","t1tp8","t1tp8time_First Click","t1tp8time_Last Click","t1tp8time_Page Submit","t1tp8time_Click Count"
"262","R_5sB1FObV4b3GvZL",6,5,18.86,20.074,3,3,2.861,6.074,7.687,2,1,5.245,21.518,22.508,3,6,3.664,4.609,5.789,2,0,0,0,7.908,0,4,4.138,50.178,51.378,6,1,NA,8.908,8.908,10.121,1,7,3.4,28.7,29.796,3,0,NA,NA,NA,NA,NA,5,4.459,23.679,26.281,2,0,NA,NA,NA,NA,NA,8,6.573,13.38,14.351,4,1,4,3.161,9.602,10.501,4,1,7,1.654,10.618,11.63,5,1,3,1.797,5.05,6.017,4,1,5,1.7,6.432,7.604,4,1,5,3.408,9.79,10.879,5,1,1,8.846,15.084,15.905,5,1,6,2.104,9.867,10.735,4
"263","R_2AZ4DGJJ559prLu",8,9.658,9.658,12.639,1,4,19.218,19.218,21.644,1,8,15.561,15.561,17.018,1,6,9.365,9.365,11.917,1,0,0,0,8.377,0,1,10.061,10.061,12.082,1,1,NA,7.487,9.428,10.182,2,3,14.525,14.525,15.954,1,0,NA,NA,NA,NA,NA,5,31.121,31.121,32.397,1,1,NA,4.052,4.052,5.939,1,8,30.069,36.158,37.232,4,1,6,26.263,28.358,29.213,3,1,8,19.155,20.752,21.579,3,1,3,16.462,19.069,20.023,3,1,9,12.097,13.695,14.793,3,1,5,16.842,19.624,20.949,3,1,3,10.108,12.048,12.838,3,1,6,13.087,13.087,14.786,1
"264","R_3lDlDbPc8xsapRo",8,14.857,14.857,17.287,1,2,17.138,18.146,20.623,2,1,25.114,25.114,27.051,1,5,2.927,2.927,3.847,1,0,0,0,5.289,0,4,7.345,7.345,9.266,1,1,NA,0,0,18.296,0,8,9.929,9.929,11.57,1,1,NA,0,0,8.076,0,6,24.622,24.622,25.58,1,1,NA,0,0,7.402,0,8,9.04,10.16,12.931,2,1,6,11.038,12.469,12.833,2,1,9,14.093,15.093,15.653,2,1,1,18.383,19.681,20.252,2,1,6,11.876,13.213,14.198,2,1,1,11.676,17.252,18.27,3,1,5,36.906,45.482,46.002,3,1,6,10.215,10.215,11.45,1
"265","R_1g5DvvdRrijqxGU",6,15.109,15.109,17.962,1,3,4.917,4.917,8.602,1,5,23.166,23.166,26.353,1,6,5.789,5.789,6.741,1,0,0,0,9.345,0,5,29.244,29.244,59.203,1,1,NA,0,0,59.629,0,1,30.321,30.321,31.918,1,1,NA,0,0,85.027,0,5,13.474,13.474,19.418,1,1,NA,0,0,7.951,0,8,11.448,16.096,18.106,2,1,7,57.108,59.847,62.499,2,1,9,13.784,20.345,21.071,3,1,6,17.451,19.647,20.535,2,1,9,9.276,10.331,11.107,2,1,1,9.563,14.211,15.004,2,1,5,13.122,14.794,16.401,2,1,1,13.904,13.904,15.491,1
"266","R_WvAtYYs8Zgpjzb3",8,31.005,31.005,32.095,1,3,12.377,12.377,13.301,1,1,16.705,16.705,18.186,1,6,8.209,8.209,9.041,1,1,0,0,15.201,0,8,24.503,24.503,25.973,1,1,NA,6.677,7.237,10.725,2,3,11.036,11.036,12.316,1,1,NA,2.415,2.415,2.759,1,1,11.754,12.738,13.043,2,NA,0,NA,NA,NA,NA,2,11.196,18.988,20.053,4,1,4,7.843,10.162,10.969,2,1,1,11.643,12.979,13.276,3,1,2,13.431,15.495,15.847,3,1,7,1.923,2.651,3.474,2,1,5,3.331,4.467,5.324,2,1,6,7.971,8.891,10.163,2,1,6,8.789,8.789,9.7,1
"267","R_3lPIGNYgsOTCXap",6,21.033,21.033,22.527,1,3,3.402,3.402,5.599,1,7,8.117,8.117,9.074,1,6,4.688,9.489,10.652,3,0,0,0,10.534,0,4,25.955,35.839,38.781,2,1,NA,0,0,5.678,0,7,9.202,10.254,10.972,2,0,NA,NA,NA,NA,NA,1,12.427,13.58,14.623,2,NA,0,NA,NA,NA,NA,8,5.278,16.836,47.85,3,1,6,6.818,11.31,12.346,3,1,9,1.574,3.051,3.93,2,1,1,15.804,18.13,18.768,2,1,3,4.762,7.524,8.251,3,1,9,1.382,2.485,3.31,2,1,7,0.876,3.332,4.07,3,1,2,2.3,5.828,8.099,3
"268","R_2720W4dszi7Wlub",6,11.406,13.267,14.136,2,3,12.107,13.13,13.815,2,5,34.023,34.909,36.154,2,6,10.202,11.112,11.745,2,0,0,0,9.998,0,6,22.161,23.443,24.87,2,NA,1,4.388,9.124,10.006,4,1,40.925,91.082,92.354,3,1,NA,2.349,33.654,34.802,4,5,26.791,27.895,28.543,2,1,NA,3.717,11.429,12.195,14,8,9.202,17.445,17.469,5,NA,4,49.084,61.669,61.683,5,NA,8,34,39.165,39.184,4,NA,7,37.835,43.545,44.258,5,1,9,13.688,15.574,16.374,3,1,5,13.795,16.457,17.062,4,1,3,36.905,38.914,39.633,4,1,1,24.61,26.069,26.676,2
"269","R_2q9SQet839M6DEE",6,15.121,20.585,21.83,3,4,11.113,11.113,12.932,1,7,2.599,43.177,44.189,3,6,11.905,11.905,15.576,1,0,0,0,12.83,0,6,2.611,49.68,50.531,5,NA,1,14.609,14.609,15.748,1,3,10.814,35.455,39.385,2,1,NA,9.752,9.752,11.136,1,1,29.377,68.838,70.482,4,NA,0,NA,NA,NA,NA,8,2.859,14.815,17.23,5,1,5,114.643,121.408,122.581,3,1,8,6.291,150.969,152.449,4,1,5,2.603,42.151,43.723,6,1,4,4.244,67.101,68.731,5,1,5,7.519,17.248,18.512,4,1,5,8.29,24.644,25.673,4,1,1,3.213,20.693,21.75,3
"270","R_3peXFpUdLjoS0Cp",6,31.871,31.871,33.112,1,3,5.041,5.041,6.491,1,1,28.131,28.131,33.87,1,6,8.305,8.305,11.499,1,0,2.121,2.121,9.389,1,1,72.335,72.335,73.872,1,1,NA,0,0,32.046,0,5,32.74,32.74,33.831,1,NA,1,0,0,18.778,0,5,34.745,34.745,36.582,1,1,NA,0,0,4.51,0,8,14.931,18.542,18.839,3,1,9,10.947,20.584,21.394,5,1,9,4.469,6.59,7.159,3,1,9,10.63,11.35,11.998,2,1,NA,2.548,5.205,5.209,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","R_3QKux7TZzkSwGze",6,12.296,12.296,14.223,1,3,19.47,19.47,21.354,1,1,14.475,14.475,16.764,1,6,8.207,8.207,9.826,1,1,0,0,10.506,0,7,38.079,38.079,39.346,1,1,NA,0,0,19.739,0,7,39.867,39.867,40.911,1,0,NA,NA,NA,NA,NA,1,57.071,57.071,58.313,1,NA,0,NA,NA,NA,NA,8,15.896,18.701,23.218,2,1,5,15.698,17.042,18.508,2,1,7,16.278,17.61,19.016,2,1,NA,4.189,4.189,6.858,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","R_3oYrNUTMcBC5pt3",6,23.226,25.546,27.022,2,3,6.749,8.222,12.7,2,1,44.692,50.529,51.351,2,6,8.274,9.686,10.883,2,1,0,0,34.103,0,6,96.137,123.892,124.652,3,NA,1,13.855,13.855,14.688,1,5,81.492,109.965,110.782,3,NA,0,NA,NA,NA,NA,1,37.931,57.567,58.714,2,NA,0,NA,NA,NA,NA,8,12.095,19.114,20.086,4,1,7,81.318,148.022,148.869,5,1,2,27.205,106.776,107.891,6,1,1,50.739,52.818,53.625,3,1,9,25.517,29.55,30.507,4,1,5,16.499,24.908,25.614,4,1,5,24.194,27.182,28.523,3,1,1,7.788,9.98,10.859,3
"273","R_1FkZiYJPEGcps2Y",6,7.627,7.627,8.777,1,3,5.566,5.566,6.602,1,1,32.601,32.601,33.686,1,6,4.798,4.798,5.418,1,1,0,0,9.312,0,2,140.582,140.582,141.492,1,1,NA,0,0,48.036,0,2,103.485,103.485,104.242,1,1,NA,0,0,8.81,0,1,41.16,41.16,41.942,1,NA,0,NA,NA,NA,NA,8,16.944,18.144,19.717,2,1,5,28.85,33.738,34.159,3,1,2,46.678,47.214,48.011,2,1,8,50.45,51.138,51.742,2,1,9,5.439,6.175,6.86,2,1,6,20.423,21.695,23.373,2,1,2,13.636,14.668,15.226,2,1,9,1.606,1.606,2.219,1
"274","R_2P5vktkpnNlweXZ",6,3.452,19.704,22.012,6,3,6.475,7.734,8.787,2,1,5.841,19.55,20.229,4,6,4.489,9.11,10.544,3,0,0,0,10.884,0,5,3.373,44.05,45.342,5,1,NA,5.172,19.681,21.216,2,6,2.332,42.437,43.379,4,0,NA,NA,NA,NA,NA,1,2.709,54.465,56.117,5,NA,0,NA,NA,NA,NA,8,6.2,15.357,17.2,5,1,6,2.028,48.845,50.57,5,1,2,3.068,36.462,37.463,6,1,3,11.962,24.066,25.478,4,1,3,2.696,19.066,20.381,4,1,3,2.881,49.752,50.672,5,1,5,3.782,17.19,18.169,4,1,1,1.676,12.83,14.412,3
"275","R_3fwSGs4cv4HXg14",6,11.749,11.749,15.429,1,3,8.19,8.19,9.991,1,1,15.82,15.82,18.151,1,6,14.43,14.43,15.875,1,0,0,0,16.611,0,8,107.312,107.312,108.909,1,1,NA,0,0,51.86,0,5,29.972,29.972,32.125,1,NA,0,NA,NA,NA,NA,1,43.839,43.839,46.245,1,NA,0,NA,NA,NA,NA,8,12.111,18.844,21.914,2,1,9,159.476,160.805,162.361,2,1,9,131.179,132.493,133.96,2,1,7,48.496,51.073,52.292,2,1,3,92.018,117.353,119.303,3,1,5,12.516,15.398,16.648,2,1,5,21.251,22.774,23.689,2,1,1,16.977,16.977,18.574,1
"276","R_2zFSIbvzpoSJ7jZ",6,7.266,7.266,8.54,1,3,3.59,3.59,4.714,1,1,9.518,9.518,20.441,1,6,3.859,3.859,7.181,1,1,0,0,7.022,0,6,40.025,40.025,46.047,1,NA,1,9.44,9.44,9.817,1,5,59.568,59.568,67.668,1,NA,0,NA,NA,NA,NA,1,110.006,154.998,155.458,7,NA,1,0,0,11.8,0,8,7.263,9.397,17.615,2,1,5,152.396,227.578,230.071,3,1,9,85.169,86.05,86.579,3,1,5,40.38,42.221,42.512,3,1,4,27.586,32.791,33.795,2,1,5,9.202,10.544,11.095,2,1,5,10.302,14.18,21.181,2,1,1,7.044,7.297,8.007,2
"277","R_30l8tWfKziVrEAH",8,33.454,33.454,36.133,1,3,13.322,13.322,19.125,1,1,34.429,67.972,78.402,2,6,16.849,16.849,19.743,1,0,0,0,16.196,0,8,44.298,44.298,47.374,1,1,NA,0,0,90.725,0,3,103.713,103.713,105.044,1,1,NA,0,0,83.514,0,1,25.511,76.464,120.01,2,NA,1,0,0,33.054,0,8,28.401,37.661,38.774,2,1,7,164.273,184.58,185.777,3,1,9,39.681,42.531,43.793,3,1,6,8.558,52.21,54.015,3,1,7,69.15,71.192,72.615,2,1,5,23.534,29.228,31.046,2,1,3,41.34,45.348,46.6,2,1,1,72.885,72.885,81.827,1
"278","R_2QEZByTg9E8QJiE",6,15.423,15.423,24.567,1,3,5.502,5.502,7.535,1,1,46.377,46.377,49.287,1,6,8.957,8.957,10.561,1,1,0,0,19.837,0,6,123.544,201.374,202.989,3,NA,1,0,0,89.537,0,5,72.486,72.486,75.266,1,NA,1,0,0,23.857,0,1,27.7,27.7,29.597,1,NA,1,0,0,14.522,0,8,12.264,23.497,25.1,2,1,7,120.046,122.137,124.813,2,1,5,391.84,1826.991,1892.485,3,1,5,53.294,169,197.165,2,1,1,287.374,857.724,863.963,5,1,5,23.181,30.165,35.97,2,1,5,25.306,28.322,29.687,2,1,1,23.257,23.257,49.666,1
"279","R_1EgJVXnXR9mJTm4",6,20.485,20.485,21.801,1,2,12.954,12.954,14.174,1,1,12.832,12.832,19.236,1,2,16.081,16.081,18.721,1,0,0,0,12.328,0,8,8.925,8.925,19.913,1,1,NA,0,0,8.112,0,6,24.291,24.291,31.171,1,0,NA,NA,NA,NA,NA,1,28.177,33.369,35.786,2,NA,0,NA,NA,NA,NA,5,8.204,18.639,21.905,3,1,4,19.361,31.549,34.321,2,1,9,19.419,20.686,22.398,2,1,7,23.345,24.637,26.064,2,1,9,9.831,10.97,11.952,2,1,2,12.385,13.686,14.942,2,1,6,28.228,37.223,38.818,2,1,1,15.744,15.744,18.143,1
"280","R_OHX6kjtBurWbDkl",6,28.087,28.087,29.616,1,3,21.798,21.798,23.177,1,1,22.491,54.926,58.83,2,6,10.198,10.198,11.801,1,0,0,0,7.599,0,4,9.525,9.525,30.37,1,0,NA,NA,NA,NA,NA,7,16.922,16.922,22.373,1,1,NA,2.701,3.745,5.869,2,7,34.452,34.452,36.324,1,1,NA,1.001,4.708,6.395,3,8,13.629,20.587,21.797,4,1,8,40.5,42.813,43.921,3,1,2,39.923,45.921,47.186,4,1,1,28.747,34.378,35.663,4,1,7,3.25,5.556,6.442,3,1,1,8.49,14.443,15.496,4,1,7,16.421,39.801,40.721,7,1,6,4.694,4.694,6.5,1
"281","R_3FKJgW3lPJ2SqNr",6,13.307,13.307,16.214,1,3,31.58,31.58,33.071,1,1,50.646,50.646,57.593,1,6,11.435,11.435,13.314,1,0,0,0,10.896,0,2,136.9,136.9,138.606,1,1,NA,0,0,63.429,0,2,222.764,222.764,224.296,1,1,NA,0,0,40.952,0,1,75.579,75.579,77.008,1,NA,1,0,0,7.583,0,8,24.49,29.597,31.403,2,1,9,36.475,38.071,39.752,2,1,9,8.778,10.194,12.024,2,1,1,26.235,28.235,29.094,2,1,7,35.723,38.086,38.841,2,1,5,44.236,45.824,47.388,2,1,3,45.265,47.521,49.628,2,1,1,14.81,14.81,16.526,1
"282","R_1qez2SWdIrOF7d5",7,5.668,5.668,12.11,1,3,5.985,5.985,7.976,1,2,48.981,48.981,51.1,1,6,10.297,10.297,11.765,1,0,0,0,2.901,0,8,35.668,35.668,38.901,1,1,NA,12.504,12.504,14.582,1,7,25.437,29.39,30.873,2,0,NA,NA,NA,NA,NA,8,41.133,41.133,42.269,1,0,NA,NA,NA,NA,NA,8,14.671,16.088,18.41,2,1,6,27.494,28.529,30.678,2,1,6,41.833,42.833,45.739,2,1,1,27.544,29.187,30.436,2,1,3,13.228,16.096,17.16,2,1,8,10.228,12.309,13.937,3,1,5,16.267,18.124,19.429,2,1,2,12.901,18.345,19.81,2
"283","R_1ITt7WWQ1c2MFXH",6,8.183,8.183,10.651,1,3,3.755,3.755,9.088,1,1,31.793,31.793,36.596,1,6,1.93,6.888,7.455,3,1,0,0,6.401,0,2,61.745,61.745,63.752,1,1,NA,9.734,9.734,10.045,1,5,39.969,82.636,84.671,3,NA,0,NA,NA,NA,NA,1,46.183,46.183,47.721,1,NA,0,NA,NA,NA,NA,8,7.083,11.102,12.048,2,1,8,81.844,107.127,108.823,23,1,2,61.914,63.554,64.783,2,1,7,14.617,18.785,20.061,2,1,9,23.569,24.167,27.72,2,1,5,11.27,12.101,14.63,2,1,5,12.498,21.061,22.186,3,1,6,4.715,4.715,7.239,1
"284","R_3KTRCPTW0EM36JU",6,16.694,16.694,22.953,1,3,6.294,6.294,7.198,1,1,19.77,19.77,21.378,1,6,5.994,5.994,6.733,1,1,0,0,15.829,0,6,81.805,81.805,83.003,1,NA,1,0,0,29.311,0,5,278.687,278.687,279.422,1,NA,1,0,0,119.838,0,1,32.381,32.381,39.788,1,NA,1,0,0,5.077,0,8,10.766,13.903,15.014,2,1,7,102.318,127.343,131.016,3,1,3,116.747,125.795,126.795,2,1,5,31.824,34.968,36.184,3,1,4,212.717,252.109,253.326,3,1,5,17.247,19.447,25.159,2,1,5,13.278,16.184,19.75,2,1,1,14.624,14.624,21.699,1
"285","R_3NF1KcsF7T7KDts",6,24.85,27.996,29.672,2,3,6.935,9.218,10.481,2,1,22.813,27.426,30.869,2,6,7.945,9.492,11.347,2,0,0,0,13.359,0,5,25.834,96.857,98.237,4,1,NA,8.44,8.44,9.697,1,5,55.924,57.444,58.976,2,NA,0,NA,NA,NA,NA,1,32.109,35.057,35.845,3,NA,0,NA,NA,NA,NA,8,12.673,32.613,33.712,6,1,7,109,114.27,115.333,3,1,9,5.771,101.299,102.9,4,1,5,79.936,86.998,87.994,3,1,9,31.237,35.224,36.512,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","R_21hQqkPDgzYzYJS",6,15.932,15.932,18.607,1,3,8.876,8.876,10.799,1,1,15.154,15.154,18.373,1,6,4.382,4.382,5.5,1,1,0,0,12.651,0,2,56.364,56.364,59.067,1,1,NA,0,0,11.146,0,7,110.548,110.548,111.823,1,1,NA,0,0,18.24,0,1,82.219,82.219,85.233,1,NA,0,NA,NA,NA,NA,8,7.696,14.747,16.046,3,1,8,170.638,187.052,191.825,7,1,1,208.5,209.306,213.586,2,1,7,108.342,110.196,111.276,2,1,2,34.519,36.216,36.932,2,1,5,13.311,22.468,23.291,2,1,5,40.185,42.875,43.978,2,1,6,31.36,31.36,34.6,1
"287","R_7R6aAbFzHSUQFih",6,12.195,12.195,13.227,1,3,9.305,9.305,39.833,1,1,109.179,109.179,136.478,1,6,15.229,17.246,19.317,2,0,0,0,11.592,0,6,70.732,70.732,71.971,1,NA,1,0,0,14.008,0,5,66.818,66.818,94.14,1,NA,1,0,0,13.661,0,1,32.514,32.514,34.233,1,NA,1,0,0,13.701,0,8,8.104,12.689,15.162,2,1,7,47.604,48.597,50.181,2,1,9,161.577,181.788,184.036,4,1,5,166.215,168.367,169.16,2,1,9,146.79,147.526,148.237,2,1,5,43.961,45.76,46.561,2,1,5,23.372,25.18,26.213,3,1,1,13.18,13.18,14.083,1
"288","R_6myCPzhjJHJA8Gl",6,18.366,18.366,19.986,1,3,26.274,26.274,27.524,1,1,39.093,39.093,42.579,1,6,6.757,6.757,8.31,1,1,0,0,14.713,0,3,35.262,35.262,37.902,1,1,NA,38.739,38.739,39.06,1,2,137.19,137.19,138.275,1,1,NA,40.12,40.12,40.815,1,5,2.838,36.74,37.95,2,1,NA,0,0,9.988,0,8,4.792,12.72,13.569,3,1,8,56.525,62.474,63.177,3,1,6,61.881,64.6,64.925,3,1,9,132.191,133.503,133.991,2,1,3,25.049,27.85,29.13,2,1,5,55.304,57.48,58.074,2,1,5,32.7,34.207,34.908,2,1,1,13.95,13.95,17.286,1
"289","R_12znNUe9JAF49CL",6,17.065,17.065,19.613,1,3,5.077,5.077,5.804,1,3,28.546,28.546,30.554,1,6,4.696,4.696,5.499,1,0,0,0,15.849,0,8,35.993,35.993,36.683,1,1,NA,0,0,37.482,0,5,42.297,42.297,44.378,1,NA,0,NA,NA,NA,NA,1,38.714,38.714,40.301,1,NA,0,NA,NA,NA,NA,8,10.888,13.608,14.251,2,1,7,47.403,48.883,49.638,2,1,2,14.192,15.352,16.201,2,1,8,18.1,19.424,20.521,2,1,7,24.173,25.11,25.814,2,1,2,15.142,16.455,16.941,2,1,5,19.626,20.635,21.122,2,1,3,16.125,16.125,17.2,1
"290","R_2SC4FSMVZFYiLXv",6,45.665,45.665,47.189,1,3,59.078,59.078,60.485,1,1,58.276,58.276,60.182,1,6,21.407,21.407,22.409,1,1,0,0,20.775,0,6,101.169,101.169,104.966,1,NA,1,24.824,24.824,34.96,1,5,275.954,275.954,278.082,1,NA,1,0,0,17.543,0,1,93.75,93.75,97.39,1,NA,1,0,0,10.35,0,8,33.275,41.791,48.343,2,1,7,168.383,172.285,174.683,2,1,9,139.842,142.692,144.225,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","R_xy26SUAS9t3hgAN",6,49.246,49.246,50.401,1,3,9.003,9.003,9.93,1,1,33.043,33.043,34.487,1,6,3.922,3.922,4.768,1,0,0,0,16.228,0,6,44.905,44.905,46.221,1,NA,1,7.905,7.905,8.984,1,5,47.704,47.704,48.631,1,NA,0,NA,NA,NA,NA,1,23.725,23.725,25.055,1,NA,0,NA,NA,NA,NA,8,12.709,16.54,17.647,3,1,7,72.527,77.402,78.645,3,1,9,16.09,19.042,20.062,3,1,NA,2.533,34.087,34.914,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","R_3qVE0vtYozlZQ6J",6,23.38,23.38,25.85,1,3,10.454,10.454,11.531,1,1,45.09,45.09,53.503,1,6,7.464,7.464,8.469,1,1,0,0,19.343,0,6,106.875,106.875,126.872,1,NA,0,NA,NA,NA,NA,5,181.682,181.682,187.167,1,NA,0,NA,NA,NA,NA,5,50.142,50.142,53.147,1,1,NA,0,0,35.563,0,8,24.353,29.232,30.238,2,1,7,298.028,307.469,308.683,2,1,1,108.025,112.408,113.902,2,1,5,49.903,52.57,53.239,2,1,4,89.436,176.996,178.674,3,1,5,174.438,175.806,177.364,2,1,5,145.183,149.502,150.58,2,1,1,29.62,29.62,32.993,1
"293","R_1dovaQqx0bDb48g",6,11.817,14.394,15.714,2,3,7.891,7.891,9.82,1,1,46.164,46.164,48.645,1,6,9.304,9.304,10.444,1,1,0,0,13.966,0,4,12.463,12.463,14.273,1,1,NA,0,0,38.713,0,1,126.345,126.345,128.285,1,1,NA,0,0,26.201,0,1,172.589,172.589,175.559,1,NA,0,NA,NA,NA,NA,8,12.16,17.745,21.699,3,1,5,248.987,253.418,254.631,3,1,9,407.632,411.88,412.997,4,1,7,70.157,74.321,75.627,4,1,4,26.355,29.081,30.316,3,1,5,18.477,23.132,23.875,4,1,5,19.697,32.175,33.249,5,1,1,14.005,14.005,15.867,1
"294","R_33DxfSIR14ZGSIo",6,31.681,31.681,35.621,1,3,13.776,13.776,16.402,1,1,14.011,20.012,22.778,2,6,13.466,13.466,16.603,1,1,0,0,23.735,0,3,57.629,57.629,60.423,1,1,NA,0,0,45.768,0,5,59.298,59.298,62.436,1,NA,1,0,0,40.263,0,1,23.954,23.954,26.302,1,NA,1,0,0,4.983,0,8,13.019,17.4,20.616,2,1,4,56.19,58.719,59.84,2,1,8,80.1,82.776,83.998,2,1,1,57.91,59.847,60.958,2,1,2,61.912,65.083,67.324,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","R_1rj0XpevBUK5F3L",6,13.477,13.477,17.358,1,3,4.556,4.556,6.002,1,1,26.765,26.765,28.283,1,6,9.434,9.853,11.234,2,1,0,0,13.714,0,6,19,19,20.539,1,NA,0,NA,NA,NA,NA,2,258.321,258.321,259.834,1,1,NA,0,0,59.268,0,1,14.521,14.521,16.731,1,NA,0,NA,NA,NA,NA,8,14.847,17.433,19.889,2,1,9,151.031,165.004,166.983,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","R_27PDa4xc3aZQhuw",6,26.591,26.676,39.707,2,3,6.321,6.321,11.442,1,1,15.796,15.796,34.13,1,6,12.696,12.696,14.888,1,1,5.727,5.727,15.845,1,8,50.798,99.618,118.361,2,1,NA,47.057,48.047,57.886,2,5,25.415,48.389,52.306,4,NA,0,NA,NA,NA,NA,1,139.563,354.448,365.431,2,NA,0,NA,NA,NA,NA,8,8.861,13.407,14.916,2,1,7,96.072,134.29,135.435,3,1,1,55.837,95.546,96.529,2,1,7,25,28.378,29.4,2,1,4,42.923,91.007,98.906,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","R_2X7L4G1wqtuTcnH",6,13.05,13.05,14.634,1,3,4.384,4.384,6.24,1,1,31.583,31.583,35.116,1,6,4.061,4.061,5.351,1,1,0,0,9.009,0,8,48.769,48.769,50.349,1,1,NA,0,0,34.639,0,5,90.566,90.566,92.044,1,NA,1,0,0,10.753,0,1,66.648,66.648,68.622,1,NA,0,NA,NA,NA,NA,8,13.668,16.807,19.809,2,1,9,164.225,165.611,166.98,2,1,9,60.324,61.493,62.671,2,1,6,84.797,90.788,92.035,3,1,4,83.21,88.371,89.564,2,1,5,41.759,53.719,55.073,3,1,5,13.053,14.441,16.104,2,1,1,10.086,10.086,12.607,1
"298","R_3jfA086Fqjap4a1",6,40.705,40.705,49.822,1,3,9.056,9.056,13.241,1,1,29.433,29.433,32.237,1,6,14.343,14.343,17.832,1,0,0,0,16.601,0,6,115.244,115.244,117.875,1,NA,0,NA,NA,NA,NA,8,108.787,108.787,111.053,1,0,NA,NA,NA,NA,NA,1,62.384,62.384,66.234,1,NA,0,NA,NA,NA,NA,8,8.83,13.229,18.267,2,1,3,100.725,132.552,134.127,3,1,8,68.512,71.064,72.498,2,1,1,96.703,99.485,101.052,2,1,3,19.079,21.403,23.097,2,1,5,11.249,15.311,18.501,2,1,5,44.454,46.912,48.18,2,1,6,13.811,13.811,16.176,1
"299","R_1otIZuejTRNvS6P",6,6.66,6.66,8.89,1,3,3.733,3.733,6.385,1,1,18.383,18.383,19.58,1,6,4.519,4.519,5.572,1,1,0,0,7.689,0,6,71.348,71.364,72.309,2,NA,0,NA,NA,NA,NA,2,137.866,137.866,138.926,1,1,NA,0,0,32.351,0,1,12.21,12.21,13.286,1,NA,0,NA,NA,NA,NA,8,5.925,11.784,11.788,3,1,7,124.194,128.905,129.896,3,1,3,48.257,51.88,52.677,2,1,5,23.843,25.668,26.576,2,1,4,33.671,35.718,36.509,2,1,5,6.048,7.701,7.701,3,1,5,14.033,15.897,17.181,2,1,1,13.708,13.708,43.193,1
